Country,Year,Type,Value,Sector,Department,Programme,Sub-Programme,Name,Notes,Changes
Vanuatu,2013,aggr,370641374,Constitutional Agencies,Parliament Procedure and Legislative Office,Procedure and Legislative Affairs,,Procedure and Legislative Affairs,,
Vanuatu,2013,aggr,3691132,Constitutional Agencies,Parliament Procedure and Legislative Office,Security and Protocol,,Security and Protocol,,
Vanuatu,2013,aggr,9149108,Constitutional Agencies,Parliament Procedure and Legislative Office,Inter-Parliamentary Relations,,Inter-Parliamentary Relations,,
Vanuatu,2013,aggr,22618099,Constitutional Agencies,Parliament Procedure and Legislative Office,Office of the Leader of the Opposition,,Office of the Leader of the Opposition,,
Vanuatu,2013,aggr,26804801,Constitutional Agencies,Parliament Standing Committees Office,,,Parliament Standing Committees Office,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee of the Standing Orders,Standing Orders Committee Support,Standing Orders Committee Support,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee of the Standing Orders,,Committee of the Standing Orders,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee on Parliamentary Privileges and Immunities,Parliamentary Privileges Committee Support,Parliamentary Privileges Committee Support,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee on Parliamentary Privileges and Immunities,,Committee on Parliamentary Privileges and Immunities,,
Vanuatu,2013,aggr,8537298,Constitutional Agencies,Parliament Standing Committees Office,Committee on the Public Accounts,Public Accounts Committee Support,Public Accounts Committee Support,,
Vanuatu,2013,aggr,8537298,Constitutional Agencies,Parliament Standing Committees Office,Committee on the Public Accounts,,Committee on the Public Accounts,,
Vanuatu,2013,aggr,3686753,Constitutional Agencies,Parliament Standing Committees Office,Committee on Institutions,Institutions Committee Support,Institutions Committee Support,,
Vanuatu,2013,aggr,3686753,Constitutional Agencies,Parliament Standing Committees Office,Committee on Institutions,,Committee on Institutions,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee on Economic Policy,Legislative Review Committee,Legislative Review Committee,,
Vanuatu,2013,aggr,3670250,Constitutional Agencies,Parliament Standing Committees Office,Committee on Economic Policy,,Committee on Economic Policy,,
Vanuatu,2013,aggr,3570000,Constitutional Agencies,Parliament Standing Committees Office,Committee on Social Policy,Provincial Affairs Committee,Provincial Affairs Committee,,
Vanuatu,2013,aggr,3570000,Constitutional Agencies,Parliament Standing Committees Office,Committee on Social Policy,,Committee on Social Policy,,
Vanuatu,2013,aggr,0,Constitutional Agencies,Parliament Standing Committees Office,Committee on Foreign Affairs & External Trade,,Committee on Foreign Affairs & External Trade,,
Vanuatu,2013,aggr,0,Constitutional Agencies,Parliament Standing Committees Office,Committee on Members of Parliament Ethics & Integrity,,Committee on Members of Parliament Ethics & Integrity,,
Vanuatu,2013,aggr,12140968,Constitutional Agencies,Parliament Hansard Office,,,Parliament Hansard Office,,
Vanuatu,2013,aggr,8639587,Constitutional Agencies,Parliament Hansard Office,Parliamentary Reporting,Parliamentary Reporting Section,Parliamentary Reporting Section,,
Vanuatu,2013,aggr,8639587,Constitutional Agencies,Parliament Hansard Office,Parliamentary Reporting,,Parliamentary Reporting,,
Vanuatu,2013,aggr,3501381,Constitutional Agencies,Parliament Hansard Office,Library and Archives,Library & Archives,Library & Archives,,
Vanuatu,2013,aggr,3501381,Constitutional Agencies,Parliament Hansard Office,Library and Archives,,Library and Archives,,
Vanuatu,2013,aggr,74296474,Constitutional Agencies,Parliament Corporate Services Office,,,Parliament Corporate Services Office,,
Vanuatu,2013,aggr,2773494,Constitutional Agencies,Parliament Corporate Services Office,Financial Management,,Financial Management,,
Vanuatu,2013,aggr,21522980,Constitutional Agencies,Parliament Corporate Services Office,Personnel Administration and Maintenance,,Personnel Administration and Maintenance,,
Vanuatu,2013,aggr,50000000,Constitutional Agencies,Parliament Corporate Services Office,Members Allocation,,Members Allocation,,
Vanuatu,2013,aggr,40972648,Constitutional Agencies,Office of the Ombudsman,,,Planning Management and Investigations,,
Vanuatu,2013,aggr,42165289,Constitutional Agencies,Malvatumauri,,,Malvatumauri,,
Vanuatu,2013,aggr,22528867,Constitutional Agencies,Malvatumauri,Administration of the National Council of Chiefs,,Administration of the National Council of Chiefs,,
Vanuatu,2013,aggr,5387000,Constitutional Agencies,Malvatumauri,Funds for 14 Islands Council of Chiefs,,Funds for 14 Islands Council of Chiefs,,
Vanuatu,2013,aggr,14249422,Constitutional Agencies,Malvatumauri,Malvatumauri Members Allowance,,Malvatumauri Members Allowance,,
Vanuatu,2013,aggr,32565534,Constitutional Agencies,National Audit Office,,,National Audit Office,,
Vanuatu,2013,aggr,5455403,Constitutional Agencies,National Audit Office,Planning Policy & Standards,,Planning Policy & Standards,,
Vanuatu,2013,aggr,18242294,Constitutional Agencies,National Audit Office,Audit Operations,,Audit Operations,,
Vanuatu,2013,aggr,8867837,Constitutional Agencies,National Audit Office,Corporate Services,,Corporate Services,,
Vanuatu,2013,aggr,92199461,Constitutional Agencies,State Law Office,,,State Law Office,,
Vanuatu,2013,aggr,82119459,Constitutional Agencies,State Law Office,Office Administration,,Office Administration,,
Vanuatu,2013,aggr,10080002,Constitutional Agencies,State Law Office,Financial Intelligence Unit,,Financial Intelligence Unit,,
Vanuatu,2013,aggr,37451532,Constitutional Agencies,Public Prosecutor,,,Public Prosecutor,,
Vanuatu,2013,aggr,8418026,Constitutional Agencies,Public Prosecutor,Planning and Management,,Planning and Management,,
Vanuatu,2013,aggr,24674390,Constitutional Agencies,Public Prosecutor,Institute Criminal Proceedings,,Institute Criminal Proceedings,,
Vanuatu,2013,aggr,4359116,Constitutional Agencies,Public Prosecutor,Corporate Services,,Corporate Services,,
Vanuatu,2013,aggr,47236950,Constitutional Agencies,Public Prosecutor,,,Public Prosecutor,,
Vanuatu,2013,aggr,47236950,Constitutional Agencies,Public Prosecutor,Representation,,Representation,,
Vanuatu,2013,aggr,185905746,Constitutional Agencies,Judiciary,,,Judiciary,,
Vanuatu,2013,aggr,2721474,Constitutional Agencies,Judiciary,Corporate Services,Human Resource,Human Resource,,
Vanuatu,2013,aggr,5569465,Constitutional Agencies,Judiciary,Corporate Services,Account / Finance,Account / Finance,,
Vanuatu,2013,aggr,7905410,Constitutional Agencies,Judiciary,Corporate Services,Assets,Assets,,
Vanuatu,2013,aggr,863164,Constitutional Agencies,Judiciary,Corporate Services,Information Technology,Information Technology,,
Vanuatu,2013,aggr,2440243,Constitutional Agencies,Judiciary,Corporate Services,Library / Archive,Library / Archive,,
Vanuatu,2013,aggr,644997,Constitutional Agencies,Judiciary,Corporate Services,Security,Security,,
Vanuatu,2013,aggr,0,Constitutional Agencies,Judiciary,Corporate Services,Supreme Court Hall of Justice,Supreme Court Hall of Justice,,
Vanuatu,2013,aggr,20144753,Constitutional Agencies,Judiciary,Corporate Services,,Corporate Services,,
Vanuatu,2013,aggr,15238159,Constitutional Agencies,Judiciary,Court of Appeal,Court of Appeal Registry,Court of Appeal Registry,,
Vanuatu,2013,aggr,15238159,Constitutional Agencies,Judiciary,Court of Appeal,,Court of Appeal,,
Vanuatu,2013,aggr,11918462,Constitutional Agencies,Judiciary,Supreme Court,Chief Justice Office,Chief Justice Office,,
Vanuatu,2013,aggr,29400025,Constitutional Agencies,Judiciary,Supreme Court,Principal Registry,Principal Registry,,
Vanuatu,2013,aggr,22628729,Constitutional Agencies,Judiciary,Supreme Court,Port Vila Registry,Port Vila Registry,,
Vanuatu,2013,aggr,7195157,Constitutional Agencies,Judiciary,Supreme Court,Luganville Registry,Luganville Registry,,
Vanuatu,2013,aggr,837500,Constitutional Agencies,Judiciary,Supreme Court,Isangel Registry,Isangel Registry,,
Vanuatu,2013,aggr,762503,Constitutional Agencies,Judiciary,Supreme Court,Sola Registry,Sola Registry,,
Vanuatu,2013,aggr,674997,Constitutional Agencies,Judiciary,Supreme Court,Ambore Registry,Ambore Registry,,
Vanuatu,2013,aggr,674997,Constitutional Agencies,Judiciary,Supreme Court,Lakatoro Registry,Lakatoro Registry,,
Vanuatu,2013,aggr,2500000,Constitutional Agencies,Judiciary,Supreme Court,Regional Conferences,Regional Conferences,,
Vanuatu,2013,aggr,76592370,Constitutional Agencies,Judiciary,Supreme Court,,Supreme Court,,
Vanuatu,2013,aggr,5124977,Constitutional Agencies,Judiciary,Magistrate Courts,Chief Magistrate Office,Chief Magistrate Office,,
Vanuatu,2013,aggr,14585347,Constitutional Agencies,Judiciary,Magistrate Courts,Port Vila MCt Office Registry,Port Vila MCt Office Registry,,
Vanuatu,2013,aggr,4622217,Constitutional Agencies,Judiciary,Magistrate Courts,Lakatoro MC Registry,Lakatoro MC Registry,,
Vanuatu,2013,aggr,3751335,Constitutional Agencies,Judiciary,Magistrate Courts,Isangel MC Registry,Isangel MC Registry,,
Vanuatu,2013,aggr,4310655,Constitutional Agencies,Judiciary,Magistrate Courts,Luganville MC Registry,Luganville MC Registry,,
Vanuatu,2013,aggr,500000,Constitutional Agencies,Judiciary,Magistrate Courts,Sola MC Registry,Sola MC Registry,,
Vanuatu,2013,aggr,574997,Constitutional Agencies,Judiciary,Magistrate Courts,Amobore MC Registry,Amobore MC Registry,,
Vanuatu,2013,aggr,33469528,Constitutional Agencies,Judiciary,Magistrate Courts,,Magistrate Courts,,
Vanuatu,2013,aggr,2674051,Constitutional Agencies,Judiciary,Island Courts,Senior Administrator Office,Senior Administrator Office,,
Vanuatu,2013,aggr,2562182,Constitutional Agencies,Judiciary,Island Courts,Efate Island Court,Efate Island Court,,
Vanuatu,2013,aggr,1385807,Constitutional Agencies,Judiciary,Island Courts,Santo Malo Island Court,Santo Malo Island Court,,
Vanuatu,2013,aggr,2012348,Constitutional Agencies,Judiciary,Island Courts,Tanna Island Court,Tanna Island Court,,
Vanuatu,2013,aggr,2003233,Constitutional Agencies,Judiciary,Island Courts,Ambae Island Court,Ambae Island Court,,
Vanuatu,2013,aggr,2133403,Constitutional Agencies,Judiciary,Island Courts,Pentecost Island Court,Pentecost Island Court,,
Vanuatu,2013,aggr,1828243,Constitutional Agencies,Judiciary,Island Courts,Malekula Island Court,Malekula Island Court,,
Vanuatu,2013,aggr,1780903,Constitutional Agencies,Judiciary,Island Courts,Tongoa Island Court,Tongoa Island Court,,
Vanuatu,2013,aggr,1993397,Constitutional Agencies,Judiciary,Island Courts,Ambrym Island Court,Ambrym Island Court,,
Vanuatu,2013,aggr,1850903,Constitutional Agencies,Judiciary,Island Courts,Epi Island Court,Epi Island Court,,
Vanuatu,2013,aggr,1925733,Constitutional Agencies,Judiciary,Island Courts,Banks Torres Island Court,Banks Torres Island Court,,
Vanuatu,2013,aggr,22150203,Constitutional Agencies,Judiciary,Island Courts,,Island Courts,,
Vanuatu,2013,aggr,900000,Constitutional Agencies,Judiciary,Land Courts,Efate Island Court,Efate Island Court,,
Vanuatu,2013,aggr,800000,Constitutional Agencies,Judiciary,Land Courts,Santo Malo Island Court,Santo Malo Island Court,,
Vanuatu,2013,aggr,700000,Constitutional Agencies,Judiciary,Land Courts,Tanna Island Court,Tanna Island Court,,
Vanuatu,2013,aggr,577500,Constitutional Agencies,Judiciary,Land Courts,Ambae Island Court,Ambae Island Court,,
Vanuatu,2013,aggr,650000,Constitutional Agencies,Judiciary,Land Courts,Pentecost Island Court,Pentecost Island Court,,
Vanuatu,2013,aggr,500000,Constitutional Agencies,Judiciary,Land Courts,Malekula Island Court,Malekula Island Court,,
Vanuatu,2013,aggr,500000,Constitutional Agencies,Judiciary,Land Courts,Tongoa Island Court,Tongoa Island Court,,
Vanuatu,2013,aggr,550000,Constitutional Agencies,Judiciary,Land Courts,Erromango Island Court,Erromango Island Court,,
Vanuatu,2013,aggr,550000,Constitutional Agencies,Judiciary,Land Courts,Banks Torres Island Court,Banks Torres Island Court,,
Vanuatu,2013,aggr,900000,Constitutional Agencies,Judiciary,Land Courts,Land Appeals,Land Appeals,,
Vanuatu,2013,aggr,6627500,Constitutional Agencies,Judiciary,Land Courts,,Land Courts,,
Vanuatu,2013,aggr,6879723,Constitutional Agencies,Judiciary,Enforcement,Sheriff Office,Sheriff Office,,
Vanuatu,2013,aggr,6879723,Constitutional Agencies,Judiciary,Enforcement,,Enforcement,,
Vanuatu,2013,aggr,3303510,Constitutional Agencies,Judiciary,Judicial Development & Training,Judicial Development & Training,Judicial Development & Training,,
Vanuatu,2013,aggr,1500000,Constitutional Agencies,Judiciary,Judicial Development & Training,Staff Training & Development,Staff Training & Development,,
Vanuatu,2013,aggr,4803510,Constitutional Agencies,Judiciary,Judicial Development & Training,,Judicial Development & Training,,
Vanuatu,2013,aggr,0,Constitutional Agencies,Judiciary,Case Management,Case Management Support,Case Management Support,,
Vanuatu,2013,aggr,0,Constitutional Agencies,Judiciary,Case Management,,Case Management,,
Vanuatu,2013,aggr,96606249,Constitutional Agencies,Public Service Commission,,,Public Service Commission,,
Vanuatu,2013,aggr,56882989,Constitutional Agencies,Public Service Commission,Corporate Services Unit,,Corporate Services Unit,,
Vanuatu,2013,aggr,13648069,Constitutional Agencies,Public Service Commission,Human Resource Management,,Human Resource Management,,
Vanuatu,2013,aggr,7262023,Constitutional Agencies,Public Service Commission,Performance Improvement Unit,,Performance Improvement Unit,,
Vanuatu,2013,aggr,12671490,Constitutional Agencies,Public Service Commission,Human Resource Development,,Human Resource Development,,
Vanuatu,2013,aggr,6141678,Constitutional Agencies,Public Service Commission,Public Service Legal Unit,,Public Service Legal Unit,,
Vanuatu,2013,aggr,4057324,Constitutional Agencies,Citizenship Commission,,,Citizenship Commission,,
Vanuatu,2013,aggr,4057324,Constitutional Agencies,Citizenship Commission,Citizenship Commission,Citizenship Commission,Citizenship Commission,,
